"","0.1","0.2","0.3","0.4","0.5","1.1","1.2","1.3","1.4","1.5","2.1","2.2","2.3","2.4","3.1","3.2","3.3","3.4"
<<<<<<< HEAD
"Catch",0.000000036052332933,0.000000722254492516,0.00000092237452237,0.00000094555128211,0.0000000655835783495,1034.911547446,1712144.81182,2368193.47877,5024.12908495,0.0000000655835783495,214.022148252,321279.280827,87094.814575,2336.25779923,0.000000036052332933,100.102884369,0.00000092237452237,0.00000094555128211
"Escapement",0.0000009639476671,0.0000002777455075,0.00000007762547772,0.00000005444871791,0.0000009344164216,27670.90201,658411.3144,199303.1525,289.3099428,0.0000009344164216,5722.407781,123549.0784,7329.752096,134.5312986,0.0000009639476671,38.49491655,0.00000007762547772,0.00000005444871791
"Reallocated Esc Obs Error",0.0000000175348781202004,0.00000000505238384536451,0.00000000141206139852172,0.000000000990460027037653,0.0000000169976842369936,503.352942145199,11976.9594814059,3625.46288295089,5.26274896313849,0.0000000169976842369936,104.094575280587,2247.44361576821,133.333285665051,2.44721783717648,0.0000000175348781202004,0.700249290545928,0.00000000141206139852172,0.000000000990460027037653
"Kvichak Set",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
"ARSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Naknek Set",NA,0,0,0,0,0,0.00000000000000039509815904,0.00000000000000348296906751,0.00000000000000000919069779,0,0.00000000000000000229847225,0.0000000000000001434856781,0.00000000000000029695792531,0,0,0,0,NA
"Offshore Catch",0.00000000829793282292074,0.00000000819613886841361,0.0000000081664522688167,0.00000000816301413562383,0.00000000829355203996743,238.198912519854,19429.4072055973,20967.3386877224,43.3736778914324,0.00000000829355203996743,49.2600967593283,3645.87500477217,771.113716653093,20.1690863313329,0.00000000829793282292074,1.13596682317225,0.0000000081664522688167,0.00000000816301413562383
"Total",0.00000102583281097612,0.00000101324852272978,0.00000100957851375734,0.00000100915347418266,0.00000102529123622646,29447.3654121111,2401962.492907,2592089.43284067,5362.07545460457,0.00000102529123622646,6089.78460129192,450721.67784754,95329.0136733181,2493.40540199851,0.00000102583281097612,140.434017032718,0.00000100957851375734,0.00000100915347418266
=======
"Catch",3.6052332933e-08,7.22254492516e-07,9.2237452237e-07,9.4555128211e-07,6.55835783495e-08,1034.911547446,1712144.81182,2368193.47877,5024.12908495,6.55835783495e-08,214.022148252,321279.280827,87094.814575,2336.25779923,3.6052332933e-08,100.102884369,9.2237452237e-07,9.4555128211e-07
"Escapement",9.639476671e-07,2.777455075e-07,7.762547772e-08,5.444871791e-08,9.344164216e-07,27670.90201,658411.3144,199303.1525,289.3099428,9.344164216e-07,5722.407781,123549.0784,7329.752096,134.5312986,9.639476671e-07,38.49491655,7.762547772e-08,5.444871791e-08
"Reallocated Esc Obs Error",1.75348781202004e-08,5.05238384536451e-09,1.41206139852172e-09,9.90460027037653e-10,1.69976842369936e-08,503.352942145199,11976.9594814059,3625.46288295089,5.26274896313849,1.69976842369936e-08,104.094575280587,2247.44361576821,133.333285665051,2.44721783717648,1.75348781202004e-08,0.700249290545928,1.41206139852172e-09,9.90460027037653e-10
"Kvichak Set",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ARSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"NRSHA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Naknek Set",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Offshore Catch",8.29935069928402e-09,8.1975393511386e-09,8.16784767896172e-09,8.16440895829147e-09,8.2949691677818e-09,238.239613814385,19432.7271285006,20970.9213985686,43.3810891966313,8.2949691677818e-09,49.268513883007,3646.49797920484,771.245477651353,20.1725326439735,8.29935069928402e-09,1.13616092699816,8.16784767896172e-09,8.16440895829147e-09
"Total",1.02583422885248e-06,1.0132499232125e-06,1.00957990916748e-06,1.00915486900533e-06,1.02529265335428e-06,29447.4061134056,2401965.81282991,2592093.01555152,5362.08286590977,1.02529265335428e-06,6089.79301841559,450722.300821973,95329.1454343164,2493.40884831115,1.02583422885248e-06,140.434211136544,1.00957990916748e-06,1.00915486900533e-06
>>>>>>> 5190467d529de1f7f88101366bdbb35e6026a8f8
